CustomerKey,FirstPurchase,LastPurchase,PurchaseCount,TotalAmount,AverageAmount,LifecycleDays,Cluster
17320,2011-03-02,2013-11-25,4,4391.74,1097.935,999,0
17321,2013-10-13,2013-10-13,1,8.99,8.99,0,1
17322,2013-05-11,2013-05-11,2,85.48,42.74,0,3
17323,2013-03-22,2013-12-15,3,84.96000000000001,28.320000000000004,268,1
17324,2013-08-24,2013-10-27,5,80.94,16.188,64,2
17325,2013-03-29,2013-10-26,5,54.940000000000005,10.988000000000001,211,2
17326,2011-03-30,2013-10-30,3,4467.76,1489.2533333333333,945,1
17327,2013-07-13,2013-11-21,5,99.94,19.988,131,2
17328,2011-03-01,2013-12-06,4,4387.74,1096.935,1011,0
17329,2011-03-23,2013-06-03,2,6021.62,3010.81,803,3
17330,2013-06-18,2013-09-19,2,30.97,15.485,93,1
17331,2013-06-07,2013-09-04,3,40.96,13.653333333333334,89,1
17332,2011-03-18,2013-12-12,5,4480.73,896.146,1000,0
17333,2013-07-29,2013-09-05,5,80.94,16.188,38,2
17334,2011-03-21,2013-12-07,2,4347.76,2173.88,992,1
17346,2013-05-18,2013-06-25,3,81.46000000000001,27.153333333333336,38,1
17350,2013-02-27,2013-10-04,4,127.47,31.8675,219,2
17351,2011-03-18,2013-07-14,6,6117.69,1019.6149999999999,849,0
17352,2011-04-17,2013-07-23,2,6021.62,3010.81,828,3
17353,2011-04-11,2013-07-10,4,6035.599999999999,1508.8999999999999,821,0
17354,2011-04-04,2013-07-14,3,6029.57,2009.8566666666666,832,0
17355,2013-05-15,2013-07-01,2,46.47,23.235,47,1
17370,2011-04-22,2013-06-11,4,4742.74,1185.685,781,3
17375,2013-05-05,2013-05-05,1,24.49,24.49,0,3
17381,2013-02-12,2013-02-12,3,188.93,62.97666666666667,0,3
17478,2011-04-25,2013-06-06,4,4758.24,1189.56,773,3
17479,2013-05-01,2013-06-05,5,163.4,32.68,35,2
17484,2013-02-22,2013-04-21,3,126.96000000000001,42.32,58,3
17493,2013-09-13,2013-12-12,3,130.96,43.653333333333336,90,1
17494,2013-05-24,2013-05-27,3,111.96000000000001,37.32,3,3
17495,2013-04-22,2013-10-08,4,119.91000000000001,29.977500000000003,169,2
17496,2013-09-27,2013-09-27,3,110.96000000000001,36.98666666666667,0,1
17500,2013-10-20,2013-12-29,4,156.96,39.24,70,2
17501,2013-07-09,2013-10-28,2,141.98,70.99,111,1
17502,2011-04-08,2013-08-16,5,6070.59,1214.118,861,0
17503,2013-10-13,2013-12-26,4,98.96000000000001,24.740000000000002,74,2
17504,2011-04-18,2013-12-04,4,4362.74,1090.685,961,0
17510,2011-04-03,2013-12-18,3,4369.74,1456.58,990,1
17511,2011-04-07,2013-01-20,5,4150.53,830.106,654,3
17512,2011-04-17,2013-01-04,4,4170.54,1042.635,628,3
17513,2011-04-26,2013-01-11,4,4260.24,1065.06,626,3
17514,2011-04-09,2013-02-03,5,4142.23,828.4459999999999,666,3
17515,2011-04-13,2013-04-28,2,4143.26,2071.63,746,3
17522,2013-07-20,2013-11-10,4,74.95,18.7375,113,2
17724,2013-08-11,2013-08-11,3,36.96,12.32,0,1
17725,2011-04-19,2013-06-13,2,4698.76,2349.38,786,3
17726,2011-04-29,2013-06-03,5,4721.73,944.3459999999999,766,0
17727,2013-04-05,2013-04-05,1,21.98,21.98,0,3
17728,2011-04-01,2013-07-05,5,4730.03,946.006,826,0
17729,2013-04-02,2013-04-02,4,110.46000000000001,27.615000000000002,0,3
17730,2011-04-11,2013-07-03,5,4752.23,950.4459999999999,814,0
17731,2013-12-05,2013-12-05,2,23.779999999999998,11.889999999999999,0,1
17732,2011-04-07,2013-07-16,3,4752.75,1584.25,831,3
17733,2011-04-12,2013-07-20,4,4758.24,1189.56,830,0
17734,2011-04-28,2013-07-02,2,4698.76,2349.38,796,3
17735,2011-04-28,2013-08-08,3,4752.75,1584.25,833,1
17736,2011-04-09,2013-08-26,4,4742.74,1185.685,870,0
17904,2011-04-02,2013-08-05,3,4733.75,1577.9166666666667,856,3
17905,2013-11-09,2013-11-09,2,25.479999999999997,12.739999999999998,0,1
17906,2013-12-04,2013-12-04,1,21.49,21.49,0,1
17907,2013-10-07,2013-10-07,3,27.77,9.256666666666666,0,1
17908,2013-03-11,2013-03-11,4,35.72,8.93,0,3
17909,2011-04-21,2013-08-06,4,4761.74,1190.435,838,0
17910,2011-04-11,2013-09-22,2,4698.76,2349.38,895,1
17911,2011-04-06,2013-08-30,2,4698.76,2349.38,877,1
17912,2011-04-08,2013-09-24,3,4752.75,1584.25,900,1
17913,2011-04-29,2013-09-02,3,4733.75,1577.9166666666667,857,1
17914,2011-04-25,2013-09-13,2,4698.76,2349.38,872,1
17915,2011-04-10,2013-09-07,5,4792.73,958.5459999999999,881,0
17916,2011-04-18,2013-09-28,4,4787.74,1196.935,894,0
17917,2011-04-17,2013-08-31,3,4733.75,1577.9166666666667,867,1
17918,2011-04-27,2013-09-07,3,4733.75,1577.9166666666667,864,1
17919,2011-04-17,2013-09-13,3,4733.75,1577.9166666666667,880,1
17920,2011-04-05,2013-10-04,3,4733.75,1577.9166666666667,913,1
17921,2011-04-02,2013-10-04,2,4698.76,2349.38,916,1
17922,2011-04-29,2013-10-05,6,4821.72,803.62,890,0
17923,2011-04-26,2013-10-24,3,4752.75,1584.25,912,1
17924,2011-04-11,2013-10-18,3,4733.75,1577.9166666666667,921,1
17925,2011-04-11,2013-10-23,2,4698.76,2349.38,926,1
17926,2011-04-26,2013-11-22,4,4715.7,1178.925,941,0
17927,2011-04-19,2013-11-14,4,4726.04,1181.51,940,0
18188,2011-04-04,2013-08-08,5,6093.2,1218.6399999999999,857,0
18189,2011-04-04,2013-05-26,2,4118.26,2059.13,783,3
18190,2013-03-20,2013-09-20,2,30.97,15.485,184,1
18191,2013-01-30,2013-11-08,3,94.47,31.49,282,1
18192,2013-04-06,2013-08-14,3,63.97,21.323333333333334,130,1
18193,2011-04-09,2013-08-02,4,4145.54,1036.385,846,0
18194,2013-05-22,2013-08-05,3,85.96000000000001,28.653333333333336,75,1
18195,2013-04-21,2013-11-27,3,94.47,31.49,220,1
18196,2011-05-11,2013-08-22,4,4133.24,1033.31,834,0
18197,2013-02-19,2013-09-20,2,30.97,15.485,213,1
18198,2011-05-17,2013-10-24,3,4143.25,1381.0833333333333,891,1
18199,2013-05-30,2013-07-02,5,99.94,19.988,33,2
18200,2011-05-07,2013-09-29,5,4150.53,830.106,876,0
18201,2011-05-14,2013-10-16,5,4157.73,831.5459999999999,886,0
18202,2011-05-30,2013-11-16,2,4143.26,2071.63,901,1
18203,2011-05-11,2013-11-16,3,4172.25,1390.75,920,1
18204,2011-05-09,2013-11-13,4,4133.24,1033.31,919,0
18205,2011-05-08,2013-01-09,3,6056.61,2018.87,612,3
18206,2013-04-22,2013-07-05,3,65.96000000000001,21.986666666666668,74,1
18207,2011-05-16,2013-01-22,5,6089.59,1217.9180000000001,617,3
18208,2011-05-14,2012-12-30,4,6035.599999999999,1508.8999999999999,596,3
18209,2011-05-10,2013-01-09,3,6056.61,2018.87,610,3
18210,2011-05-03,2013-01-20,5,6044.59,1208.9180000000001,628,3
18211,2013-03-01,2013-07-22,3,65.96000000000001,21.986666666666668,143,1
18212,2011-05-15,2013-01-03,3,6029.57,2009.8566666666666,599,3
18213,2011-05-11,2013-01-16,5,6070.59,1214.118,616,3
18214,2011-05-29,2013-01-11,5,6093.2,1218.6399999999999,593,3
18215,2013-10-31,2013-10-31,3,150.97,50.32333333333333,0,1
18216,2013-02-23,2013-11-04,3,38.92,12.973333333333334,254,1
18217,2011-05-09,2013-01-12,3,6056.61,2018.87,614,3
18218,2011-05-11,2013-01-09,2,6021.62,3010.81,609,3
18219,2011-05-22,2013-01-19,4,6038.5599999999995,1509.6399999999999,608,3
18220,2011-05-07,2013-01-07,2,6021.62,3010.81,611,3
18221,2013-08-09,2013-08-26,4,45.95,11.4875,17,2
18222,2011-05-15,2013-01-19,5,6044.59,1208.9180000000001,615,3
18238,2011-05-05,2013-01-25,3,6030.61,2010.2033333333331,631,3
18239,2011-05-26,2012-12-28,3,6030.61,2010.2033333333331,582,3
18240,2011-05-24,2013-01-08,6,6098.58,1016.43,595,3
18241,2011-05-07,2013-01-18,4,6058.21,1514.5525,622,3
18242,2011-05-30,2013-01-25,5,6121.71,1224.342,606,3
18243,2011-05-06,2013-01-07,4,6058.21,1514.5525,612,3
18244,2011-05-20,2013-01-13,2,6021.62,3010.81,604,3
18245,2011-05-16,2013-08-23,2,6021.62,3010.81,830,1
18246,2011-05-12,2013-01-06,3,6030.61,2010.2033333333331,605,3
18247,2013-07-15,2013-10-23,3,84.96000000000001,28.320000000000004,100,1
18248,2011-05-25,2013-02-25,5,6037.89,1207.578,642,3
18249,2011-05-19,2013-02-05,5,6044.59,1208.9180000000001,628,3
18250,2011-05-05,2013-01-30,4,6058.21,1514.5525,636,3
18251,2011-05-29,2013-02-03,4,6035.599999999999,1508.8999999999999,616,3
18252,2011-05-30,2013-02-08,2,6021.62,3010.81,620,3
18253,2013-05-11,2013-08-14,4,45.95,11.4875,95,2
18254,2011-05-21,2013-02-03,2,6021.62,3010.81,624,3
18255,2011-05-12,2013-07-31,5,6067.2,1213.44,811,0
18256,2013-02-27,2013-09-24,4,98.96000000000001,24.740000000000002,209,2
18257,2013-03-16,2013-08-18,4,115.95,28.9875,155,2
18258,2013-06-18,2013-10-29,4,45.95,11.4875,133,2
18259,2013-02-20,2013-06-30,2,30.97,15.485,130,1
18260,2011-05-23,2013-02-26,4,6035.599999999999,1508.8999999999999,645,3
18261,2013-08-30,2013-09-02,3,85.96000000000001,28.653333333333336,3,1
18262,2013-10-20,2013-12-23,5,142.45,28.49,64,2
18263,2013-02-24,2013-12-04,5,126.94,25.387999999999998,283,2
18264,2013-09-21,2013-10-18,3,69.97,23.323333333333334,27,1
18265,2013-09-17,2013-10-30,2,64.98,32.49,43,1
18266,2013-08-04,2013-08-19,4,72.25999999999999,18.064999999999998,15,2
18267,2013-02-17,2013-12-02,2,64.98,32.49,288,1
18268,2011-05-16,2013-08-27,6,6102.19,1017.0316666666666,834,0
18269,2011-05-20,2013-09-17,5,6113.2,1222.6399999999999,851,0
18270,2013-07-02,2013-07-11,3,94.47,31.49,9,1
18271,2013-04-08,2013-12-24,4,119.95000000000002,29.987500000000004,260,2
18272,2011-05-10,2013-02-02,3,6056.61,2018.87,634,3
18273,2011-05-28,2013-02-19,4,6104.21,1526.0525,633,3
18274,2013-10-25,2013-10-26,2,30.97,15.485,1,1
18275,2011-05-14,2013-02-04,2,6021.62,3010.81,632,3
18276,2011-06-17,2013-08-30,4,6106.599999999999,1526.6499999999999,805,0
18277,2011-06-15,2013-09-07,5,6070.59,1214.118,815,0
18278,2013-04-09,2013-07-16,5,158.95000000000002,31.790000000000003,98,2
18279,2013-12-06,2013-12-11,8,162.02,20.2525,5,2
18280,2013-11-22,2013-12-22,5,126.56,25.312,30,2
18281,2011-06-01,2013-09-16,4,6081.099999999999,1520.2749999999999,838,0
18282,2013-02-13,2013-09-17,2,30.97,15.485,216,1
18283,2013-08-02,2013-08-02,4,119.95000000000002,29.987500000000004,0,2
18284,2011-06-13,2013-02-26,3,6029.57,2009.8566666666666,624,3
18285,2013-04-01,2013-08-18,6,141.55,23.59166666666667,139,2
18286,2013-02-19,2013-12-04,6,141.55,23.59166666666667,288,2
18287,2013-02-26,2013-03-19,5,72.16,14.431999999999999,21,3
18288,2011-06-07,2013-02-05,5,6093.2,1218.6399999999999,609,3
18289,2013-10-15,2013-10-15,1,8.99,8.99,0,1
18290,2013-02-08,2013-10-26,3,84.96000000000001,28.320000000000004,260,1
18291,2013-06-20,2013-10-13,2,30.97,15.485,115,1
18292,2013-08-02,2013-10-02,4,39.25,9.8125,61,2
18293,2013-01-28,2013-01-31,5,74.24000000000001,14.848000000000003,3,3
18294,2013-05-12,2013-11-17,3,78.26,26.08666666666667,189,1
18295,2013-04-21,2013-05-12,3,144.27,48.09,21,3
18296,2011-06-10,2013-02-16,6,6117.69,1019.6149999999999,617,0
18297,2011-06-25,2013-02-26,5,6119.59,1223.9180000000001,612,3
18298,2013-07-19,2013-08-27,2,24.27,12.135,39,1
18299,2013-07-25,2013-08-01,3,32.22,10.74,7,1
18300,2013-04-15,2013-08-14,3,64.88,21.626666666666665,121,1
18301,2011-06-08,2013-01-28,3,6056.61,2018.87,600,3
18302,2011-06-25,2013-02-05,3,6029.57,2009.8566666666666,591,3
18303,2011-06-17,2013-02-19,3,6030.61,2010.2033333333331,613,3
18304,2013-04-21,2013-04-21,1,2.29,2.29,0,3
18305,2013-07-09,2013-10-09,6,160.55,26.758333333333336,92,2
18306,2013-06-15,2013-07-23,3,87.77,29.256666666666664,38,1
18307,2011-06-12,2013-02-07,2,6021.62,3010.81,606,3
18308,2011-06-10,2013-02-03,5,6037.89,1207.578,604,3
18309,2011-06-02,2013-01-29,5,6090.59,1218.118,607,3
18310,2013-06-12,2013-06-12,1,21.49,21.49,0,1
18319,2013-04-24,2013-04-24,3,60.470000000000006,20.15666666666667,0,3
18325,2013-03-01,2013-05-20,6,108.85000000000001,18.14166666666667,80,2
18326,2013-09-25,2013-09-25,2,62.980000000000004,31.490000000000002,0,1
18330,2013-03-14,2013-03-14,2,34.98,17.49,0,3
18331,2011-06-29,2013-11-18,3,4752.75,1584.25,873,1
18332,2011-06-28,2013-11-22,3,4752.75,1584.25,878,1
18333,2013-12-24,2013-12-24,3,27.77,9.256666666666666,0,1
18334,2011-06-06,2013-10-29,2,4698.76,2349.38,876,1
18335,2011-06-05,2013-11-20,4,6035.599999999999,1508.8999999999999,899,0
18336,2011-06-15,2013-12-19,7,6145.07,877.8671428571428,918,0
18337,2011-06-03,2013-12-03,2,6021.62,3010.81,914,1
18338,2011-06-04,2013-12-12,6,6124.58,1020.7633333333333,922,0
18443,2013-12-17,2013-12-17,3,60.470000000000006,20.15666666666667,0,1
18444,2013-12-29,2013-12-29,2,25.479999999999997,12.739999999999998,0,1
18445,2013-06-11,2013-06-11,1,21.49,21.49,0,1
18446,2013-09-22,2013-09-22,1,21.49,21.49,0,1
18447,2013-05-17,2013-05-17,1,21.49,21.49,0,3
18450,2013-10-29,2013-10-29,2,25.479999999999997,12.739999999999998,0,1
18451,2013-11-21,2013-11-21,3,75.47,25.156666666666666,0,1
18452,2011-05-31,2013-11-09,3,4752.75,1584.25,893,1
18457,2011-06-07,2013-12-07,6,4826.23,804.3716666666666,914,0
18458,2011-06-20,2013-12-13,3,4733.75,1577.9166666666667,907,1
18461,2011-06-14,2013-12-07,4,4748.24,1187.06,907,0
18462,2011-06-22,2013-12-12,3,4752.75,1584.25,904,1
18463,2011-06-14,2013-12-02,4,4726.04,1181.51,902,0
18464,2011-06-24,2013-12-17,2,4698.76,2349.38,907,1
18465,2011-06-04,2013-12-18,3,4752.75,1584.25,928,1
18466,2013-11-11,2013-11-11,1,53.99,53.99,0,1
18467,2011-06-07,2012-12-31,2,5279.26,2639.63,573,3
18468,2011-06-14,2013-01-03,3,5333.25,1777.75,569,3
18469,2011-06-22,2013-02-14,2,6021.62,3010.81,603,3
18470,2011-06-10,2013-01-30,2,6021.62,3010.81,600,3
18482,2011-06-21,2013-02-04,3,6030.61,2010.2033333333331,594,3
18483,2011-06-27,2013-02-13,3,6056.61,2018.87,597,3
18484,2011-06-07,2013-02-05,5,6093.2,1218.6399999999999,609,3
18485,2011-06-25,2013-02-26,4,6063.21,1515.8025,612,3
18486,2011-06-02,2013-03-03,2,6021.62,3010.81,640,3
18487,2011-06-07,2013-03-19,2,6021.62,3010.81,651,3
18488,2011-06-02,2013-03-04,3,6056.61,2018.87,641,3
18489,2011-06-15,2013-03-02,4,6081.099999999999,1520.2749999999999,626,3
18490,2011-06-18,2013-03-26,3,6029.57,2009.8566666666666,647,3
18491,2011-06-14,2013-03-29,3,6056.61,2018.87,654,3
18492,2013-07-01,2013-08-03,4,218.26,54.565,33,2
18493,2011-06-16,2013-03-19,3,6029.57,2009.8566666666666,642,3
18494,2011-06-28,2013-03-10,5,6037.89,1207.578,621,3
18495,2011-06-07,2013-03-18,2,6021.62,3010.81,650,3
18496,2011-06-10,2013-03-18,5,6121.71,1224.342,647,3
18691,2011-06-28,2013-03-21,5,6070.59,1214.118,632,3
18692,2011-06-23,2013-02-28,4,6035.599999999999,1508.8999999999999,616,3
18693,2011-06-07,2013-03-18,2,6021.62,3010.81,650,3
18694,2011-06-02,2013-03-03,4,6035.599999999999,1508.8999999999999,640,3
18695,2011-06-01,2013-03-25,3,6029.57,2009.8566666666666,663,3
18696,2011-06-12,2013-03-06,7,6149.57,878.51,633,0
18697,2011-06-18,2013-01-03,2,5279.26,2639.63,565,3
18698,2011-06-24,2013-01-19,3,5314.25,1771.4166666666667,575,3
18699,2011-06-22,2013-01-31,4,5308.24,1327.06,589,3
18700,2011-06-08,2013-02-03,5,5328.23,1065.646,606,3
18701,2011-06-18,2013-02-08,4,5357.74,1339.435,601,3
18702,2011-06-29,2013-02-25,3,5333.25,1777.75,607,3
18703,2011-06-10,2013-03-29,3,5314.25,1771.4166666666667,658,3
18704,2013-03-19,2013-08-27,3,33.26,11.086666666666666,161,1
18705,2013-05-24,2013-07-25,3,59.260000000000005,19.753333333333334,62,1
18706,2011-07-16,2013-03-22,5,6060.5,1212.1,615,3
18707,2013-02-20,2013-09-15,4,122.76,30.69,207,2
18708,2011-07-09,2013-03-09,4,6056.51,1514.1275,609,3
18709,2011-07-29,2013-03-24,6,6098.54,1016.4233333333333,604,0
18710,2011-07-07,2013-03-17,6,6098.58,1016.43,619,0
18711,2013-09-17,2013-09-17,2,10.24,5.12,0,1
18712,2013-03-29,2013-08-28,2,24.27,12.135,152,1
18713,2013-10-27,2013-12-23,4,237.26,59.315,57,2
18714,2013-03-11,2013-06-26,2,24.27,12.135,107,1
18715,2013-07-09,2013-12-05,4,123.96000000000001,30.990000000000002,149,2
18716,2011-07-12,2013-03-02,2,6021.62,3010.81,599,3
18717,2013-08-17,2013-11-04,4,87.21,21.8025,79,2
18718,2011-07-30,2013-03-20,4,6035.599999999999,1508.8999999999999,599,3
18719,2013-04-06,2013-04-06,1,53.99,53.99,0,3
18720,2013-10-10,2013-12-24,3,86.27,28.756666666666664,75,1
18721,2011-07-15,2013-03-28,3,5333.25,1777.75,622,3
18722,2011-07-08,2013-03-19,3,5333.25,1777.75,620,3
18723,2011-07-24,2013-02-28,2,5279.26,2639.63,585,3
18724,2011-07-22,2013-03-05,4,6056.51,1514.1275,592,3
18725,2011-07-09,2013-03-26,5,6044.59,1208.9180000000001,626,3
18726,2011-07-10,2013-03-04,3,5314.25,1771.4166666666667,603,3
18727,2013-07-13,2013-12-22,3,86.27,28.756666666666664,162,1
18728,2013-08-21,2013-10-16,4,56.71,14.1775,56,2
18729,2011-07-22,2013-03-10,3,5333.25,1777.75,597,3
18730,2013-10-03,2013-10-03,3,36.96,12.32,0,1
18731,2011-07-27,2013-03-20,4,6054.0599999999995,1513.5149999999999,602,3
18733,2013-03-01,2013-04-12,2,24.27,12.135,42,3
18734,2013-05-04,2013-11-23,2,24.27,12.135,203,1
18735,2011-07-11,2013-03-01,2,6021.62,3010.81,599,3
18736,2011-07-26,2013-03-21,4,6035.599999999999,1508.8999999999999,604,3
18737,2011-07-27,2013-03-17,2,6021.62,3010.81,599,3
18738,2011-07-16,2013-03-22,5,6089.59,1217.9180000000001,615,3
18739,2011-07-20,2013-03-17,5,5371.74,1074.348,606,3
18740,2011-07-08,2013-03-11,3,6056.61,2018.87,612,3
18741,2013-11-17,2013-11-17,3,60.470000000000006,20.15666666666667,0,1
18742,2013-06-27,2013-06-27,1,21.98,21.98,0,1
18743,2013-04-03,2013-10-29,4,67.21000000000001,16.802500000000002,209,2
18744,2013-06-04,2013-12-23,3,32.22,10.74,202,1
18745,2013-08-19,2013-12-09,3,78.26,26.08666666666667,112,1
18746,2011-07-02,2013-03-06,5,6135.09,1227.018,613,3
18747,2011-07-02,2013-03-17,5,6089.59,1217.9180000000001,624,3
18763,2013-05-15,2013-11-07,4,123.96000000000001,30.990000000000002,176,2
18766,2011-07-16,2013-12-17,3,4752.75,1584.25,885,1
18767,2011-07-14,2013-04-20,3,5314.25,1771.4166666666667,646,3
18768,2011-07-25,2013-04-28,3,5314.25,1771.4166666666667,643,3
18769,2011-07-18,2013-04-02,3,5304.25,1768.0833333333333,624,3
18793,2013-11-24,2013-11-24,2,30.479999999999997,15.239999999999998,0,1
18796,2013-10-09,2013-10-09,2,23.779999999999998,11.889999999999999,0,1
18885,2013-02-09,2013-02-09,4,110.46000000000001,27.615000000000002,0,3
18895,2013-02-26,2013-02-26,3,27.77,9.256666666666666,0,3
18896,2013-04-19,2013-04-19,3,74.98,24.993333333333336,0,3
18897,2013-09-01,2013-09-01,2,37.29,18.645,0,1
18898,2013-03-08,2013-03-08,3,74.98,24.993333333333336,0,3
18899,2011-07-03,2013-01-15,2,4118.26,2059.13,562,3
18900,2011-07-14,2013-01-21,4,4132.24,1033.06,557,3
18901,2013-06-15,2013-06-15,1,35.0,35.0,0,1
18902,2011-07-20,2013-01-23,5,4186.23,837.2459999999999,553,3
18903,2011-07-17,2013-01-11,4,4143.74,1035.935,544,3
18906,2011-07-03,2012-12-29,6,4217.22,702.87,545,3
18907,2011-07-21,2013-01-15,5,4167.23,833.4459999999999,544,3
18908,2011-07-26,2013-03-11,5,6090.59,1218.118,594,3
18909,2011-07-03,2013-03-29,4,6035.599999999999,1508.8999999999999,635,3
18928,2011-07-29,2013-04-24,6,6095.08,1015.8466666666667,635,0
18929,2011-07-20,2013-04-15,3,6029.57,2009.8566666666666,635,3
18930,2011-07-24,2013-04-22,4,6035.599999999999,1508.8999999999999,638,3
18931,2011-07-19,2013-04-16,5,6060.5,1212.1,637,0
18932,2013-03-24,2013-05-15,3,59.260000000000005,19.753333333333334,52,3
19083,2011-07-16,2013-04-11,2,6021.62,3010.81,635,3
19084,2011-07-11,2013-04-06,5,6093.2,1218.6399999999999,635,0
19085,2013-06-27,2013-08-10,3,78.26,26.08666666666667,44,1
19086,2013-02-24,2013-02-24,1,2.29,2.29,0,3
19087,2013-01-31,2013-02-06,5,47.2,9.440000000000001,6,3
19088,2013-01-31,2013-11-05,2,24.27,12.135,278,1
19089,2011-07-14,2013-04-23,5,6093.2,1218.6399999999999,649,0
19090,2013-02-20,2013-11-14,3,59.260000000000005,19.753333333333334,267,1
19091,2013-06-19,2013-06-19,1,2.29,2.29,0,1
19092,2013-09-22,2013-11-16,3,78.26,26.08666666666667,55,1
19093,2011-07-12,2013-03-31,4,6035.599999999999,1508.8999999999999,628,3
19094,2011-07-21,2013-04-03,2,6021.62,3010.81,622,3
19095,2011-08-22,2013-04-09,3,6056.61,2018.87,596,3
19096,2011-08-02,2013-04-25,5,6090.59,1218.118,632,0
19097,2013-06-22,2013-09-21,2,24.27,12.135,91,1
19098,2013-07-11,2013-12-12,5,122.24000000000001,24.448,154,2
19099,2011-08-23,2013-04-18,4,6038.5599999999995,1509.6399999999999,604,3
19100,2013-07-22,2013-12-26,3,79.26,26.42,157,1
19101,2013-07-18,2013-10-11,7,104.42,14.917142857142858,85,2
19102,2011-08-15,2013-04-28,3,6029.57,2009.8566666666666,622,3
19103,2013-03-03,2013-08-27,4,63.91,15.9775,177,2
19104,2013-07-24,2013-07-24,2,30.97,15.485,0,1
19105,2011-08-15,2013-04-26,3,6056.61,2018.87,620,3
19106,2013-03-06,2013-05-12,4,64.95,16.2375,67,3
19264,2011-08-11,2013-01-26,4,4132.24,1033.06,534,3
19265,2013-11-25,2013-11-25,3,42.28,14.093333333333334,0,1
19266,2013-05-25,2013-05-25,3,42.28,14.093333333333334,0,3
19267,2013-12-15,2013-12-15,3,42.28,14.093333333333334,0,1
19269,2011-08-04,2013-01-24,2,4118.26,2059.13,539,3
19270,2011-08-04,2013-01-08,3,4127.25,1375.75,523,3
19271,2011-08-03,2013-01-20,3,4153.25,1384.4166666666667,536,3
19555,2011-08-11,2013-04-16,4,6110.599999999999,1527.6499999999999,614,3
19556,2011-08-24,2013-04-14,4,6035.599999999999,1508.8999999999999,599,3
19557,2011-08-28,2013-04-15,4,5358.24,1339.56,596,3
19558,2011-08-16,2013-04-19,3,6029.57,2009.8566666666666,612,3
19559,2011-08-17,2013-04-06,3,6056.61,2018.87,598,3
19560,2011-08-07,2013-04-15,6,6117.69,1019.6149999999999,617,0
19561,2011-08-11,2013-04-10,2,6021.62,3010.81,608,3
19562,2011-08-01,2013-05-18,3,5314.25,1771.4166666666667,656,3
19563,2011-08-23,2013-04-30,3,5333.25,1777.75,616,3
19564,2011-08-23,2013-05-26,4,5293.24,1323.31,642,3
19565,2011-08-03,2013-05-28,4,5308.24,1327.06,664,3
19566,2013-05-18,2013-06-16,8,164.91,20.61375,29,2
19567,2013-03-27,2013-05-23,3,104.96000000000001,34.98666666666667,57,3
19568,2011-08-01,2013-04-26,5,6060.5,1212.1,634,0
19569,2013-08-17,2013-11-18,5,112.24000000000001,22.448,93,2
19570,2013-02-11,2013-09-10,5,74.94,14.988,211,2
19571,2013-03-16,2013-10-07,4,90.95,22.7375,205,2
19572,2013-04-09,2013-06-18,5,82.25,16.45,70,2
19573,2013-12-25,2013-12-25,2,33.98,16.99,0,1
19574,2013-04-20,2013-05-11,6,96.74000000000001,16.123333333333335,21,2
19575,2013-03-07,2013-11-06,5,60.05,12.01,244,2
19576,2011-08-11,2013-04-15,4,6058.21,1514.5525,613,3
19577,2011-08-24,2013-04-26,5,6037.89,1207.578,611,0
19578,2013-07-04,2013-12-06,4,91.26,22.815,155,2
19579,2013-10-24,2013-11-14,2,83.98,41.99,21,1
19580,2013-04-04,2013-12-06,6,173.93,28.988333333333333,246,2
19581,2013-09-19,2013-09-19,1,21.49,21.49,0,1
19582,2013-11-14,2013-11-14,3,36.269999999999996,12.089999999999998,0,1
19583,2013-05-18,2013-05-18,4,97.96,24.49,0,3
19584,2013-02-05,2013-04-04,6,116.74,19.456666666666667,58,2
19585,2013-08-12,2013-08-12,1,28.99,28.99,0,1
19586,2011-08-20,2013-04-02,3,6056.61,2018.87,591,3
19587,2013-04-14,2013-04-14,1,21.49,21.49,0,3
19588,2011-08-07,2013-04-02,3,6056.61,2018.87,604,3
19589,2013-04-11,2013-09-06,4,95.26,23.815,148,2
19590,2013-03-01,2013-03-01,2,32.28,16.14,0,3
